D/T,Julian Day,Month,AAT,WS,WD,RH,SR,Agitation,Ag,P,NH3_g/m2/s,NH3_mg/m2/d,Crust
9/22/08 12:45,265.53,9,15.21,3.80,81.20,91.60,130.40,0,0,100.00,,,0
9/22/08 13:15,265.55,9,15.85,4.20,79.50,89.80,210.00,0,0,100.00,-0.00,0.00,0
9/22/08 13:45,265.57,9,16.76,3.66,90.74,85.80,298.40,0,0,100.00,0.00,12647.62,0
9/22/08 14:15,265.59,9,17.81,3.20,85.83,82.20,386.40,0,0,100.00,0.00,507.37,0
9/22/08 14:45,265.61,9,19.09,3.19,96.71,76.93,466.40,0,0,100.00,-0.00,0.00,0
9/22/08 15:15,265.64,9,20.15,2.97,96.93,70.62,538.60,0,0,100.10,-0.00,0.00,0
9/22/08 15:45,265.66,9,21.50,3.20,92.10,64.86,601.00,0,0,100.00,-0.00,0.00,0
9/22/08 16:15,265.68,9,22.55,3.40,97.00,61.10,648.90,0,0,100.00,-0.00,0.00,0
9/22/08 16:45,265.70,9,23.60,3.40,87.40,59.57,687.20,0,0,100.00,,,0
9/22/08 17:15,265.72,9,24.93,2.84,126.65,49.36,711.30,0,0,100.00,-0.00,0.00,0
9/22/08 17:45,265.74,9,25.23,2.91,107.90,53.16,715.50,0,0,100.00,,,0
9/22/08 18:15,265.76,9,25.81,2.83,91.10,46.89,703.00,0,0,99.90,,,0
9/22/08 18:45,265.78,9,26.11,2.70,74.05,45.87,690.00,0,0,99.90,0.00,,0
9/22/08 19:15,265.80,9,26.49,1.70,50.36,46.69,644.70,0,0,99.90,,,0
9/22/08 19:45,265.82,9,26.69,2.40,63.20,39.57,617.30,0,0,99.90,0.00,6646.44,0
9/22/08 20:15,265.84,9,27.16,2.01,87.94,42.24,557.60,0,0,99.80,0.00,4661.42,0
9/22/08 20:45,265.86,9,26.82,2.54,67.62,42.28,385.40,0,0,99.80,0.00,99.75,0
9/22/08 21:15,265.89,9,26.99,2.99,72.11,42.82,402.30,0,0,99.80,0.00,8043.64,0
9/22/08 21:45,265.91,9,26.52,3.49,70.28,42.01,312.40,0,0,99.80,0.00,82.61,0
9/22/08 22:15,265.93,9,26.15,2.96,75.94,48.75,204.90,0,0,99.80,-0.00,0.00,0
9/22/08 22:45,265.95,9,25.40,2.30,69.70,50.31,103.40,0,0,99.80,,,0
9/22/08 23:15,265.97,9,23.71,2.20,66.10,57.50,31.23,0,0,99.80,,,0
9/22/08 23:45,265.99,9,21.98,1.60,66.00,66.32,2.28,0,0,99.80,,,0
9/23/08 0:15,266.01,9,20.86,1.40,69.70,69.20,0.00,0,0,99.80,,,0
9/23/08 0:45,266.03,9,20.21,2.48,61.72,71.84,0.00,0,0,99.90,,,0
9/23/08 1:15,266.05,9,19.81,2.53,59.83,74.15,0.00,0,0,99.90,,,0
9/23/08 1:45,266.07,9,19.40,2.69,62.12,74.66,0.00,0,0,99.90,,,0
9/23/08 2:15,266.09,9,19.24,1.90,61.90,76.16,0.00,0,0,99.90,,,0
9/23/08 2:45,266.11,9,18.56,2.89,79.03,76.16,0.00,0,0,99.90,,,0
9/23/08 3:15,266.14,9,19.17,3.87,82.96,73.01,0.00,0,0,99.90,-0.00,0.00,0
9/23/08 3:45,266.16,9,18.16,3.66,84.30,76.74,0.00,0,0,100.00,,,0
9/23/08 4:15,266.18,9,17.58,3.59,87.85,73.96,0.00,0,0,100.00,-0.00,0.00,0
9/23/08 4:45,266.20,9,17.04,3.59,88.30,74.64,0.00,0,0,100.00,,,0
9/23/08 5:15,266.22,9,16.39,3.24,85.78,77.25,0.00,0,0,100.00,,,0
9/23/08 5:45,266.24,9,15.92,3.03,86.66,79.01,0.00,0,0,100.00,-0.00,0.00,0
9/23/08 6:15,266.26,9,15.24,3.09,85.30,82.20,0.00,0,0,100.00,-0.00,0.00,0
9/23/08 6:45,266.28,9,14.66,2.70,87.40,83.80,0.00,0,0,100.00,,,0
9/23/08 7:15,266.30,9,14.22,2.70,84.27,87.10,0.00,0,0,100.00,,,0
9/23/08 7:45,266.32,9,13.85,2.26,87.83,88.20,0.00,0,0,100.00,,,0
9/23/08 8:15,266.34,9,13.34,2.12,85.97,90.30,0.00,0,0,99.90,,,0
9/23/08 8:45,266.36,9,13.21,2.82,86.93,90.90,0.00,0,0,100.00,,,0
9/23/08 9:15,266.39,9,13.14,2.59,91.26,91.20,0.00,0,0,100.00,,,0
9/23/08 9:45,266.41,9,13.01,2.24,92.10,91.70,0.00,0,0,100.00,,,0
9/23/08 10:15,266.43,9,12.67,2.12,84.51,92.20,0.00,0,0,100.00,,,0
9/23/08 10:45,266.45,9,12.43,2.39,84.56,92.70,0.00,0,0,100.00,,,0
9/23/08 11:15,266.47,9,12.13,2.22,84.75,92.90,0.12,0,0,100.10,,,0
9/23/08 11:45,266.49,9,12.26,2.10,87.02,92.90,9.81,0,0,100.10,,,0
9/23/08 12:15,266.51,9,12.97,1.88,92.52,90.70,67.26,0,0,100.10,,,0
9/23/08 12:45,266.53,9,14.02,2.59,98.50,87.60,144.00,0,0,100.10,,,0
9/23/08 13:15,266.55,9,14.87,2.47,99.95,83.10,223.80,0,0,100.10,0.00,,0
9/23/08 13:45,266.57,9,16.22,2.14,112.22,80.40,313.30,0,0,100.10,0.00,20440.96,0
9/23/08 14:15,266.59,9,17.30,2.12,112.60,75.75,399.90,0,0,100.10,,,0
9/23/08 14:45,266.61,9,19.20,1.65,114.86,70.35,479.40,0,0,100.10,0.00,,0
9/23/08 15:15,266.64,9,21.03,1.55,126.78,63.10,551.00,0,0,100.10,0.00,3803.49,0
9/23/08 15:45,266.66,9,22.32,1.20,120.69,61.20,612.60,0,0,100.10,0.00,10814.84,0
9/23/08 16:15,266.68,9,23.84,1.29,118.61,52.21,663.30,0,0,100.00,,,0
9/23/08 16:45,266.70,9,24.93,1.19,97.87,53.33,700.90,0,0,100.00,,,0
9/23/08 17:15,266.72,9,25.60,1.42,136.93,41.94,725.30,0,0,100.00,,,0
9/23/08 17:45,266.74,9,26.04,1.29,108.54,41.84,732.30,0,0,99.90,0.00,,0
9/23/08 18:15,266.76,9,26.76,1.00,96.14,32.04,596.50,0,0,99.90,0.00,,0
9/23/08 18:45,266.78,9,27.26,1.99,106.64,30.78,642.40,0,0,99.80,,,0
9/23/08 19:15,266.80,9,27.77,2.24,120.80,32.85,653.80,0,0,99.80,,,0
9/23/08 19:45,266.82,9,27.84,1.87,117.22,30.65,598.60,0,0,99.80,,,0
9/23/08 20:15,266.84,9,28.08,2.89,127.77,31.53,528.10,0,0,99.70,,,0
9/23/08 20:45,266.86,9,28.08,2.74,129.11,29.43,453.10,0,0,99.70,,,0
9/23/08 21:15,266.89,9,27.94,1.99,115.03,29.16,372.20,0,0,99.70,,,0
9/23/08 21:45,266.91,9,27.77,2.52,99.31,34.04,281.50,0,0,99.70,,,0
9/23/08 22:15,266.93,9,27.40,2.55,96.08,31.77,196.70,0,0,99.70,,,0
9/23/08 22:45,266.95,9,26.49,2.14,100.71,35.29,112.00,0,0,99.70,,,0
9/23/08 23:15,266.97,9,25.03,1.22,89.39,49.50,28.54,0,0,99.70,,,0
9/23/08 23:45,266.99,9,21.40,0.70,74.50,60.25,2.74,0,0,99.70,,,0
9/24/08 0:15,267.01,9,19.77,0.20,62.50,69.13,0.00,0,0,99.70,,,0
9/24/08 0:45,267.03,9,18.12,0.54,108.85,74.19,0.00,0,0,99.70,,,0
9/24/08 1:15,267.05,9,16.80,0.40,70.10,79.65,0.00,0,0,99.70,,,0
9/24/08 1:45,267.07,9,16.26,0.30,180.30,80.90,0.00,0,0,99.70,,,0
9/24/08 2:15,267.09,9,15.95,1.11,116.55,77.38,0.00,0,0,99.70,,,0
9/24/08 2:45,267.11,9,16.19,1.05,113.86,77.42,0.00,0,0,99.70,,,0
9/24/08 3:15,267.14,9,15.75,0.40,84.30,81.40,0.00,0,0,99.70,,,0
9/24/08 3:45,267.16,9,15.34,0.97,104.40,76.43,0.00,0,0,99.80,,,0
9/24/08 4:15,267.18,9,14.80,0.83,118.57,85.80,0.00,0,0,99.80,,,0
9/24/08 4:45,267.20,9,15.00,0.20,102.90,82.20,0.00,0,0,99.80,,,0
9/24/08 5:15,267.22,9,15.78,0.40,88.10,78.84,0.00,0,0,99.80,,,0
9/24/08 5:45,267.24,9,14.77,1.51,88.09,81.50,0.00,0,0,99.80,0.00,1428.03,0
9/24/08 6:15,267.26,9,15.21,2.10,84.03,78.91,0.00,0,0,99.80,,,0
9/24/08 6:45,267.28,9,14.63,1.65,87.62,78.33,0.00,0,0,99.80,0.00,2283.13,0
9/24/08 7:15,267.30,9,13.75,1.26,117.26,81.10,0.00,0,0,99.80,,,0
9/24/08 7:45,267.32,9,15.11,1.49,122.92,72.84,0.00,0,0,99.80,,,0
9/24/08 8:15,267.34,9,14.97,1.79,116.37,73.32,0.00,0,0,99.70,,,0
9/24/08 8:45,267.36,9,14.46,1.82,115.36,75.96,0.00,0,0,99.80,,,0
9/24/08 9:15,267.39,9,14.29,1.66,116.09,76.30,0.00,0,0,99.70,,,0
9/24/08 9:45,267.41,9,13.44,1.49,114.52,81.70,0.00,0,0,99.70,,,0
9/24/08 10:15,267.43,9,13.48,1.21,115.38,78.92,0.00,0,0,99.80,,,0
9/24/08 10:45,267.45,9,12.09,1.29,105.09,87.60,0.00,0,0,99.80,,,0
9/24/08 11:15,267.47,9,11.86,0.76,125.46,86.00,0.03,0,0,99.80,,,0
9/24/08 11:45,267.49,9,11.79,0.33,103.73,89.30,10.68,0,0,99.80,,,0
9/24/08 12:15,267.51,9,12.74,0.64,95.11,86.70,59.52,0,0,99.90,,,0
9/24/08 12:45,267.53,9,14.90,0.76,98.33,79.73,142.00,0,0,99.90,,,0
9/24/08 13:15,267.55,9,17.61,0.81,117.97,69.52,226.70,0,0,99.90,,,0
9/24/08 13:45,267.57,9,18.56,1.54,148.16,64.08,312.30,0,0,99.90,,,0
9/24/08 14:15,267.59,9,20.52,1.94,161.85,59.71,375.50,0,0,99.90,,,0
9/24/08 14:45,267.61,9,21.60,1.60,194.80,53.26,474.00,0,0,99.90,0.00,3520.77,0
9/24/08 15:15,267.64,9,23.16,1.56,185.35,52.04,546.70,0,0,99.90,0.00,2207.63,0
9/24/08 15:45,267.66,9,24.38,1.30,204.30,48.86,601.50,0,0,99.90,0.00,4028.26,0
9/24/08 16:15,267.68,9,25.33,1.20,203.50,47.91,620.60,0,0,99.80,0.00,5817.16,0
9/24/08 16:45,267.70,9,26.42,1.00,196.90,44.24,636.80,0,0,99.80,0.00,552.25,0
9/24/08 17:15,267.72,9,27.47,1.10,234.30,36.89,705.70,0,0,99.80,0.00,4182.15,0
9/24/08 17:45,267.74,9,27.77,0.50,251.20,32.48,697.80,0,0,99.80,,,0
9/24/08 18:15,267.76,9,28.32,0.90,290.00,30.62,696.70,0,0,99.70,0.00,4840.97,0
9/24/08 18:45,267.78,9,28.52,0.60,221.50,29.39,691.80,0,0,99.70,0.00,222.42,0
9/24/08 19:15,267.80,9,28.62,0.50,215.30,29.22,633.20,0,0,99.70,,,0
9/24/08 19:45,267.82,9,28.45,1.25,145.11,29.09,568.80,0,0,99.60,0.00,16303.22,0
9/24/08 20:15,267.84,9,28.35,1.00,87.07,27.43,499.20,0,0,99.60,0.00,2672.93,0
9/24/08 20:45,267.86,9,28.72,0.32,189.91,27.36,426.40,0,0,99.60,,,0
9/24/08 21:15,267.89,9,28.59,0.51,78.64,32.62,359.20,0,0,99.60,,,0
9/24/08 21:45,267.91,9,28.32,0.20,297.50,30.75,270.40,0,0,99.60,,,0
9/24/08 22:15,267.93,9,27.74,0.60,294.80,37.90,166.90,0,0,99.60,,,0
9/24/08 22:45,267.95,9,26.21,0.74,328.82,42.28,102.30,0,0,99.60,,,0
9/24/08 23:15,267.97,9,23.71,0.37,30.47,55.33,14.38,0,0,99.60,,,0
9/24/08 23:45,267.99,9,20.82,0.39,17.19,68.72,1.23,0,0,99.60,,,0
9/25/08 0:15,268.01,9,19.06,0.41,18.16,77.30,0.00,0,0,99.60,,,0
9/25/08 0:45,268.03,9,18.29,0.58,29.25,82.50,0.00,0,0,99.60,,,0
9/25/08 1:15,268.05,9,17.00,0.53,43.65,85.50,0.00,0,0,99.70,,,0
9/25/08 1:45,268.07,9,16.46,1.21,58.73,83.80,0.00,0,0,99.70,,,0
9/25/08 2:15,268.09,9,16.46,0.55,30.36,80.10,0.00,0,0,99.70,,,0
9/25/08 2:45,268.11,9,15.68,0.76,21.49,87.10,0.00,0,0,99.70,,,0
9/25/08 3:15,268.14,9,15.65,1.24,58.70,82.20,0.00,0,0,99.70,,,0
9/25/08 3:45,268.16,9,15.34,0.10,55.00,84.10,0.00,0,0,99.70,,,0
9/25/08 4:15,268.18,9,15.58,0.40,52.60,83.60,0.00,0,0,99.70,,,0
9/25/08 4:45,268.20,9,16.53,0.30,65.10,76.10,0.00,0,0,99.70,,,0
9/25/08 5:15,268.22,9,16.19,0.60,73.60,80.60,0.00,0,0,99.70,,,0
9/25/08 5:45,268.24,9,16.19,0.40,87.20,75.35,0.00,0,0,99.70,,,0
9/25/08 6:15,268.26,9,14.83,0.60,92.30,85.40,0.00,0,0,99.70,,,0
9/25/08 6:45,268.28,9,14.66,0.40,100.50,83.50,0.00,0,0,99.70,,,0
9/25/08 7:15,268.30,9,14.56,0.80,87.90,82.00,0.00,0,0,99.70,,,0
9/25/08 7:45,268.32,9,14.03,1.50,123.83,85.90,0.00,0,0,99.70,,,0
9/25/08 8:15,268.34,9,14.23,1.32,121.98,80.10,0.00,0,0,99.70,,,0
9/25/08 8:45,268.36,9,13.28,0.40,66.10,88.00,0.00,0,0,99.70,,,0
9/25/08 9:15,268.39,9,12.77,0.30,58.00,88.50,0.00,0,0,99.70,,,0
9/25/08 9:45,268.41,9,12.37,0.30,34.90,90.00,0.00,0,0,99.80,,,0
9/25/08 10:15,268.43,9,12.20,0.61,89.27,88.10,0.00,0,0,99.80,,,0
9/25/08 10:45,268.45,9,12.13,0.50,64.80,88.70,0.00,0,0,99.80,,,0
9/25/08 11:15,268.47,9,11.79,0.30,46.30,89.80,0.00,0,0,99.80,,,0
9/25/08 11:45,268.49,9,12.13,0.49,92.23,91.10,11.66,0,0,99.80,,,0
9/25/08 12:15,268.51,9,12.84,0.58,89.83,86.30,58.48,0,0,99.90,,,0
9/25/08 12:45,268.53,9,14.67,0.50,56.70,79.66,135.70,0,0,99.90,,,0
9/25/08 13:15,268.55,9,16.36,0.88,104.10,75.86,216.40,0,0,99.90,,,0
9/25/08 13:45,268.57,9,18.09,2.15,128.22,65.95,304.70,0,0,99.90,-0.00,0.00,0
9/25/08 14:15,268.59,9,19.67,2.85,146.01,58.76,391.70,0,0,99.90,,,0
9/25/08 14:45,268.61,9,21.10,2.92,143.72,54.45,473.70,0,0,99.90,,,0
9/25/08 15:15,268.64,9,22.01,1.74,129.41,50.38,545.90,0,0,99.90,-0.00,0.00,0
9/25/08 15:45,268.66,9,23.67,1.51,159.69,46.45,603.00,0,0,99.90,-0.00,0.00,0
9/25/08 16:15,268.68,9,23.94,1.77,112.36,44.45,652.60,0,0,99.80,-0.00,0.00,0
9/25/08 16:45,268.70,9,25.43,1.35,91.62,40.18,684.10,0,0,99.80,0.00,473.12,0
9/25/08 17:15,268.72,9,25.94,1.38,158.56,39.26,704.50,0,0,99.80,0.00,2096.62,0
9/25/08 17:45,268.74,9,26.42,1.50,72.20,36.51,711.10,0,0,99.80,0.00,2132.58,0
9/25/08 18:15,268.76,9,26.45,1.90,61.00,36.07,697.10,0,0,99.80,0.00,2534.58,0
9/25/08 18:45,268.78,9,26.59,2.40,59.20,33.16,669.40,0,0,99.70,,,0
9/25/08 19:15,268.80,9,27.06,2.00,73.30,32.14,636.20,0,0,99.70,0.00,8711.86,0
9/25/08 19:45,268.82,9,27.16,2.90,79.30,33.70,585.00,0,0,99.60,0.00,9168.79,0
9/25/08 20:15,268.84,9,27.13,3.10,67.20,29.46,515.90,0,0,99.60,0.00,9595.05,0
9/25/08 20:45,268.86,9,27.37,3.60,64.60,30.24,449.50,0,0,99.60,0.00,7420.67,0
9/25/08 21:15,268.89,9,27.33,3.50,59.30,29.70,364.10,0,0,99.60,,,0
9/25/08 21:45,268.91,9,26.96,3.90,52.70,32.24,276.10,0,0,99.60,0.00,7307.96,0
9/25/08 22:15,268.93,9,26.32,3.40,51.60,29.87,188.10,0,0,99.50,0.00,9031.28,0
9/25/08 22:45,268.95,9,25.33,2.20,47.80,39.80,106.00,0,0,99.50,,,0
9/25/08 23:15,268.97,9,23.16,1.40,58.30,51.06,20.45,0,0,99.50,,,0
9/25/08 23:45,268.99,9,20.15,1.10,66.70,59.37,2.08,0,0,99.50,,,0
9/26/08 0:15,269.01,9,18.49,2.02,53.12,64.35,0.00,0,0,99.50,,,0
9/26/08 0:45,269.03,9,18.12,1.10,72.90,62.05,0.00,0,0,99.60,,,0
9/26/08 1:15,269.05,9,18.12,1.10,75.10,63.24,0.00,0,0,99.60,,,0
9/26/08 1:45,269.07,9,16.80,0.60,57.50,74.91,0.00,0,0,99.60,,,0
9/26/08 2:15,269.09,9,16.19,0.70,64.10,73.08,0.00,0,0,99.60,,,0
9/26/08 2:45,269.11,9,17.89,2.65,66.00,62.09,0.00,0,0,99.60,,,0
9/26/08 3:15,269.14,9,17.78,2.91,80.77,57.99,0.00,0,0,99.60,,,0
9/26/08 3:45,269.16,9,17.58,3.22,82.11,59.65,0.00,0,0,99.60,-0.00,0.00,0
9/26/08 4:15,269.18,9,16.87,3.07,83.85,62.90,0.00,0,0,99.60,-0.00,0.00,0
9/26/08 4:45,269.20,9,16.73,3.10,80.12,64.77,0.00,0,0,99.50,0.00,213.40,0
9/26/08 5:15,269.22,9,16.09,2.84,77.50,68.26,0.00,0,0,99.50,-0.00,0.00,0
9/26/08 5:45,269.24,9,14.90,1.60,65.30,76.94,0.00,0,0,99.50,,,0
9/26/08 6:15,269.26,9,15.00,2.55,60.28,75.42,0.00,0,0,99.50,,,0
9/26/08 6:45,269.28,9,14.56,2.30,64.30,77.96,0.00,0,0,99.50,,,0
9/26/08 7:15,269.30,9,13.72,2.68,80.01,82.40,0.00,0,0,99.50,,,0
9/26/08 7:45,269.32,9,14.81,3.00,78.19,79.46,0.00,0,0,99.50,,,0
9/26/08 8:15,269.34,9,13.79,1.30,65.40,84.90,0.00,0,0,99.50,,,0
9/26/08 8:45,269.36,9,12.98,1.10,64.10,89.10,0.00,0,0,99.50,,,0
9/26/08 9:15,269.39,9,12.60,1.40,60.10,89.60,0.00,0,0,99.50,,,0
9/26/08 9:45,269.41,9,12.13,1.40,71.30,89.50,0.00,0,0,99.50,,,0
9/26/08 10:15,269.43,9,12.57,1.60,62.00,91.60,0.00,0,0,99.50,,,0
9/26/08 10:45,269.45,9,12.16,1.80,71.10,91.40,0.00,0,0,99.50,,,0
9/26/08 11:15,269.47,9,12.43,1.60,67.00,91.20,0.00,0,0,99.50,,,0
9/26/08 11:45,269.49,9,12.81,1.30,29.20,90.00,5.12,0,0,99.50,0.00,1144.76,0
9/26/08 12:15,269.51,9,13.15,1.40,50.00,87.50,40.53,0,0,99.50,,,0
9/26/08 12:45,269.53,9,13.72,2.00,43.50,85.70,143.20,0,0,99.50,,,0
9/26/08 13:15,269.55,9,15.17,3.10,60.60,79.76,241.20,0,0,99.50,0.00,3494.10,0
9/26/08 13:45,269.57,9,16.97,2.90,50.90,66.06,334.20,0,0,99.50,0.00,4856.28,0
9/26/08 14:15,269.59,9,19.00,3.60,63.40,50.04,405.20,0,0,99.50,0.00,4774.24,0
9/26/08 14:45,269.61,9,20.11,4.70,67.20,38.41,514.30,0,0,99.50,0.00,2767.93,0
9/26/08 15:15,269.64,9,20.76,5.00,65.00,40.14,406.70,0,0,99.50,0.00,4123.81,0
9/26/08 15:45,269.66,9,21.20,5.80,60.10,39.02,544.60,0,0,99.40,0.00,5269.74,0
9/26/08 16:15,269.68,9,22.11,6.60,72.10,31.43,629.50,0,0,99.40,,,0
9/26/08 16:45,269.70,9,22.45,5.60,71.20,30.14,699.20,0,0,99.40,,,0
9/26/08 17:15,269.72,9,22.96,5.50,63.70,30.41,741.50,0,0,99.30,0.00,3938.55,0
9/26/08 17:45,269.74,9,23.30,4.50,63.80,32.04,714.60,0,0,99.30,0.00,6441.78,0
9/26/08 18:15,269.76,9,23.74,4.70,48.10,32.75,708.80,0,0,99.20,0.00,6943.03,0
9/26/08 18:45,269.78,9,24.11,4.60,51.50,33.29,702.90,0,0,99.20,,,0
9/26/08 19:15,269.80,9,24.99,4.60,50.50,32.99,667.20,0,0,99.10,0.00,5753.52,0
9/26/08 19:45,269.82,9,25.40,4.80,45.80,27.16,594.80,0,0,99.10,0.00,5951.04,0
9/26/08 20:15,269.84,9,25.27,5.20,49.10,24.51,526.10,0,0,99.10,0.00,5961.96,0
9/26/08 20:45,269.86,9,25.50,5.00,46.80,29.26,468.00,0,0,99.00,0.00,7715.38,0
9/26/08 21:15,269.89,9,25.81,4.30,65.30,23.60,389.50,0,0,99.00,,,0
9/26/08 21:45,269.91,9,25.16,4.10,50.10,28.34,222.40,0,0,99.00,0.00,7020.25,0
9/26/08 22:15,269.93,9,24.93,3.70,55.20,27.50,215.20,0,0,99.00,0.00,4488.42,0
9/26/08 22:45,269.95,9,23.98,3.00,48.40,32.58,120.80,0,0,99.00,0.00,4613.60,0
9/26/08 23:15,269.97,9,22.52,2.30,46.20,34.21,25.92,0,0,99.00,,,0
9/26/08 23:45,269.99,9,20.89,1.90,48.30,40.28,4.41,0,0,99.00,,,0
9/27/08 0:15,270.01,9,19.81,2.00,40.80,49.36,0.00,0,0,99.00,,,0
9/27/08 0:45,270.03,9,19.34,1.40,56.40,55.48,0.00,0,0,99.00,0.00,239.07,0
9/27/08 1:15,270.05,9,17.00,2.16,47.40,58.32,0.00,0,0,99.00,,,0
9/27/08 1:45,270.07,9,16.70,1.94,50.69,59.99,0.00,0,0,99.00,,,0
9/27/08 2:15,270.09,9,16.46,2.19,56.51,61.55,0.00,0,0,99.00,,,0
9/27/08 2:45,270.11,9,15.92,1.81,52.68,70.40,0.00,0,0,99.00,,,0
9/27/08 3:15,270.14,9,15.48,1.91,52.76,70.20,0.00,0,0,99.00,0.00,123.97,0
9/27/08 3:45,270.16,9,15.85,2.63,61.92,69.65,0.00,0,0,99.00,,,0
9/27/08 4:15,270.18,9,16.43,2.10,64.80,69.58,0.00,0,0,99.00,,,0
9/27/08 4:45,270.20,9,16.02,2.81,61.04,73.35,0.00,0,0,98.90,,,0
9/27/08 5:15,270.22,9,15.21,2.28,61.77,77.25,0.00,0,0,98.90,,,0
9/27/08 5:45,270.24,9,15.31,1.60,48.00,76.57,0.00,0,0,98.90,0.00,2310.14,0
9/27/08 6:15,270.26,9,14.87,1.10,44.40,80.50,0.00,0,0,98.90,0.00,689.71,0
9/27/08 6:45,270.28,9,14.43,1.00,40.90,80.80,0.00,0,0,98.90,,,0
9/27/08 7:15,270.30,9,13.96,1.00,46.90,83.00,0.00,0,0,98.90,0.00,782.37,0
9/27/08 7:45,270.32,9,13.69,1.33,19.64,83.30,0.00,0,0,98.90,0.00,306.37,0
9/27/08 8:15,270.34,9,13.04,1.10,46.00,84.50,0.00,0,0,98.90,0.00,1083.34,0
9/27/08 8:45,270.36,9,13.25,1.20,36.60,87.00,0.00,0,0,98.90,0.00,443.17,0
9/27/08 9:15,270.39,9,12.60,1.30,63.00,88.00,0.00,0,0,98.90,0.00,817.61,0
9/27/08 9:45,270.41,9,12.91,1.60,65.40,89.00,0.00,0,0,98.90,,,0
9/27/08 10:15,270.43,9,12.70,1.30,57.80,90.80,0.00,0,0,98.90,,,0
9/27/08 10:45,270.45,9,12.40,1.10,52.50,92.00,0.00,0,0,98.90,0.00,616.55,0
9/27/08 11:15,270.47,9,12.33,1.04,21.10,92.50,0.00,0,0,98.90,,,0
9/27/08 11:45,270.49,9,11.48,1.26,2.09,93.50,7.03,0,0,98.90,,,0
9/27/08 12:15,270.51,9,12.43,1.10,7.30,92.90,62.16,0,0,99.00,,,0
9/27/08 12:45,270.53,9,13.72,1.90,22.60,89.60,149.20,0,0,99.00,0.00,5671.66,0
9/27/08 13:15,270.55,9,14.97,2.60,18.20,85.60,229.50,0,0,99.00,0.00,6873.66,0
9/27/08 13:45,270.57,9,16.29,2.80,27.40,81.80,317.70,0,0,99.00,,,0
9/27/08 14:15,270.59,9,17.71,2.50,33.90,78.09,406.70,0,0,99.00,0.00,6113.84,0
9/27/08 14:45,270.61,9,18.79,3.30,28.10,75.03,485.10,0,0,99.00,0.00,5935.50,0
9/27/08 15:15,270.64,9,19.54,4.10,20.20,70.89,560.80,0,0,98.90,0.00,8587.32,0
9/27/08 15:45,270.66,9,20.45,4.20,29.70,64.69,618.50,0,0,98.90,0.00,8744.73,0
9/27/08 16:15,270.68,9,22.18,4.00,23.10,53.26,666.80,0,0,98.90,,,0
9/27/08 16:45,270.70,9,23.23,4.00,23.40,44.31,702.00,0,0,98.90,0.00,9764.16,0
9/27/08 17:15,270.72,9,23.43,4.40,39.20,38.68,716.80,0,0,98.90,0.00,8827.01,0
9/27/08 17:45,270.74,9,23.84,4.20,42.10,36.99,724.80,0,0,98.80,0.00,9289.59,0
9/27/08 18:15,270.76,9,24.79,4.10,29.70,33.80,710.80,0,0,98.80,0.00,9042.23,0
9/27/08 18:45,270.78,9,24.42,4.50,39.70,32.04,607.70,0,0,98.80,,,0
9/27/08 19:15,270.80,9,25.47,3.00,34.00,31.90,640.90,0,0,98.70,0.00,4858.06,0
9/27/08 19:45,270.82,9,25.54,2.20,31.10,30.48,588.70,0,0,98.70,0.00,6631.50,0
9/27/08 20:15,270.84,9,25.43,2.60,38.50,28.21,525.60,0,0,98.70,0.00,8532.76,0
9/27/08 20:45,270.86,9,25.98,2.40,358.30,28.14,450.60,0,0,98.70,0.00,9660.30,0
9/27/08 21:15,270.89,9,25.67,2.50,0.80,27.26,370.50,0,0,98.70,0.00,9478.97,0
9/27/08 21:45,270.91,9,25.33,3.00,24.90,26.95,283.60,0,0,98.70,0.00,7573.67,0
9/27/08 22:15,270.93,9,25.03,2.40,18.70,28.99,195.20,0,0,98.80,0.00,6939.99,0
9/27/08 22:45,270.95,9,24.35,1.70,9.80,31.02,110.40,0,0,98.80,,,0
9/27/08 23:15,270.97,9,22.01,1.40,342.20,37.43,14.49,0,0,98.80,,,0
9/27/08 23:45,270.99,9,20.72,2.30,356.00,54.14,1.36,0,0,98.90,0.00,4753.69,0
9/28/08 0:15,271.01,9,19.37,1.90,2.80,61.94,0.00,0,0,98.90,0.00,4046.19,0
9/28/08 0:45,271.03,9,18.73,1.80,4.70,63.92,0.00,0,0,98.90,0.00,4797.45,0
9/28/08 1:15,271.05,9,18.05,1.50,0.70,67.14,0.00,0,0,98.90,,,0
9/28/08 1:45,271.07,9,17.58,1.50,2.00,68.57,0.00,0,0,98.90,,,0
9/28/08 2:15,271.09,9,16.66,1.45,357.07,71.89,0.00,0,0,99.00,,,0
9/28/08 2:45,271.11,9,13.44,0.71,21.60,83.90,0.00,0,0,99.00,,,0
9/28/08 3:15,271.14,9,13.18,1.05,18.97,88.40,0.00,0,0,99.00,,,0
9/28/08 3:45,271.16,9,12.81,1.80,19.81,91.80,0.00,0,0,99.00,,,0
9/28/08 4:15,271.18,9,15.72,1.40,36.80,78.95,0.00,0,0,99.00,,,0
9/28/08 4:45,271.20,9,15.52,1.75,28.07,78.24,0.00,0,0,99.00,,,0
9/28/08 5:15,271.22,9,13.85,1.20,70.40,83.80,0.00,0,0,99.00,0.00,3038.58,0
9/28/08 5:45,271.24,9,12.67,0.30,52.40,86.10,0.00,0,0,99.00,,,0
